#      sn2005M 
# Andy Friedman's Wstd file converted to SNANA-like format. 
# Source file: sn2005M__u_CSP_38_B_CSP_55_g_CSP_59_V_CSP_57_r_CSP_56_i_CSP_55_Y_WIRC_20_J_WIRC_21_H_WIRC_20__CSP3_krisciunas17.Wstd.dat 
# Metadata information from: carrick_Flow_corrections_snnames_v1.txt 
# Photometry and metadata compiled by Andrew S. Friedman (UCSD).
# write_all_filters = True. 
# Zeropoint of the converted SNANA file: 27.5 mag
#------------------------------------------------------------
# Data table created by: Arturo_Avelino
# On date: 2019.07.16 (yyyy.mm.dd); 14:32 hrs (ET). 
# Script used: 03_WstdAndy_to_SNANA.ipynb 
# Script version: 0.1.9 
#------------------------------------------------------------
SURVEY: LOWZ 
SNID: 2005M 
IAUC: 2005M 
RA: 20.4925 deg 
DECL: -34.21194 deg 
MWEBV: 0.0273 MW E(B-V) 
REDSHIFT_HELIO: 0.02462 +- 0.000047 (HEL)
REDSHIFT_CMB: 0.02432 +- 0.000500 (CMB)
REDSHIFT_FINAL: 0.02432 +- 0.000500 (CMB)
SEARCH_PEAKMJD: 53405.937 
FILTERS: u_CSPg_CSPr_CSPi_CSPB_CSPV_CSPY_WIRCJ_WIRCH_WIRC 
#------------------------------------------------------------
NOBS: 381 
NVAR: 7 
VARLIST:  MJD  FLT           FIELD       FLUXCAL         FLUXCALERR  MAG  MAGERR  
OBS: 53412.220  B_CSP        NULL       31856.6400        234.7300    0     0 
OBS: 53413.200  B_CSP        NULL       30931.4300        256.4000    0     0 
OBS: 53414.180  B_CSP        NULL       29268.4700        215.6600    0     0 
OBS: 53415.230  B_CSP        NULL       27139.3800        249.9600    0     0 
OBS: 53416.160  B_CSP        NULL       25562.3000        211.8900    0     0 
OBS: 53417.210  B_CSP        NULL       23485.5100        216.3100    0     0 
OBS: 53418.210  B_CSP        NULL       21677.0400        179.6900    0     0 
OBS: 53419.180  B_CSP        NULL       19879.2500        201.4000    0     0 
OBS: 53420.240  B_CSP        NULL       17799.1800        180.3300    0     0 
OBS: 53421.270  B_CSP        NULL       15863.5400        219.1600    0     0 
OBS: 53422.190  B_CSP        NULL       15093.8500        375.3500    0     0 
OBS: 53424.170  B_CSP        NULL       12156.2600        582.2100    0     0 
OBS: 53426.170  B_CSP        NULL       10403.9900        239.5600    0     0 
OBS: 53427.170  B_CSP        NULL        9963.2300        201.8800    0     0 
OBS: 53428.140  B_CSP        NULL        8863.3900        195.9200    0     0 
OBS: 53429.160  B_CSP        NULL        8264.1800        205.5100    0     0 
OBS: 53430.150  B_CSP        NULL        7719.6900        149.3100    0     0 
OBS: 53431.120  B_CSP        NULL        6937.4500        134.1800    0     0 
OBS: 53432.150  B_CSP        NULL        6257.4900        126.7900    0     0 
OBS: 53436.160  B_CSP        NULL        4835.0400         62.3500    0     0 
OBS: 53438.150  B_CSP        NULL        4361.1400         64.2700    0     0 
OBS: 53444.170  B_CSP        NULL        3197.4200         58.9000    0     0 
OBS: 53445.160  B_CSP        NULL        3104.5600         54.3300    0     0 
OBS: 53446.170  B_CSP        NULL        2937.6500         59.5200    0     0 
OBS: 53453.080  B_CSP        NULL        2297.2100        135.4100    0     0 
OBS: 53454.110  B_CSP        NULL        2472.8600        113.8800    0     0 
OBS: 53455.120  B_CSP        NULL        2179.7200        120.4600    0     0 
OBS: 53456.090  B_CSP        NULL        2195.8400         91.0100    0     0 
OBS: 53457.090  B_CSP        NULL        2098.9400         69.6000    0     0 
OBS: 53458.080  B_CSP        NULL        2195.8400         62.7000    0     0 
OBS: 53459.070  B_CSP        NULL        2106.6900         48.5100    0     0 
OBS: 53460.070  B_CSP        NULL        2064.4300         32.3200    0     0 
OBS: 53464.050  B_CSP        NULL        1931.9700         37.3700    0     0 
OBS: 53465.110  B_CSP        NULL        1948.0500         37.6800    0     0 
OBS: 53466.100  B_CSP        NULL        1846.7200         35.7200    0     0 
OBS: 53472.050  B_CSP        NULL        1739.4000         28.8400    0     0 
OBS: 53474.030  B_CSP        NULL        1635.3100         34.6400    0     0 
OBS: 53476.020  B_CSP        NULL        1741.0000         49.7100    0     0 
OBS: 53478.050  B_CSP        NULL        1609.9000         53.3800    0     0 
OBS: 53479.050  B_CSP        NULL        1595.1400         77.8700    0     0 
